,Year,Month,Day,Trial,Abalation,Darkness,Flow,Fish,Tailbeat Num,Heading,Speed,TB_Frequency
6,2021,07,07,19,N,Y,0,individual2,6,39.69328681172456,0.023868303018650273,1.0344827586206897
7,2021,07,07,19,N,Y,0,individual2,7,17.191491181417373,0.017403086923274812,1.0344827586206897
8,2021,07,07,19,N,Y,0,individual2,8,,,1.7142857142857142
9,2021,07,07,19,N,Y,0,individual2,9,88.40675893536925,0.025122329182082914,1.589358010410642
10,2021,07,07,19,N,Y,0,individual2,10,,,0.9230769230769231
11,2021,07,07,19,N,Y,0,individual2,11,168.45946392904378,0.018825830437924008,0.9230769230769231
12,2021,07,07,19,N,Y,0,individual2,12,176.94642592736773,0.014935168173825791,0.9230769230769231
13,2021,07,07,19,N,Y,0,individual2,13,-131.93040335055935,0.021456920052187894,1.145170618854829
14,2021,07,07,19,N,Y,0,individual2,14,-151.79554204009165,0.020362497304190454,1.2244897959183672
15,2021,07,07,19,N,Y,0,individual2,15,-148.23973305194176,0.01667408187303207,1.3820264948084495
16,2021,07,07,19,N,Y,0,individual2,16,-145.8996691517596,0.01742759782655047,2.2222222222222223
0,2021,07,07,19,N,Y,0,individual3,0,165.01976271849156,0.03644874978603257,3.7151702786377703
1,2021,07,07,19,N,Y,0,individual3,1,176.00819710817888,0.032057762606683846,1.7647058823529413
2,2021,07,07,19,N,Y,0,individual3,2,172.92950909673013,0.026264392539228583,3.0915524104378593
3,2021,07,07,19,N,Y,0,individual3,3,-117.24809174369848,0.03974043901860256,3.533834586466165
4,2021,07,07,19,N,Y,0,individual3,4,-92.54070279745078,0.0323515912871163,3.8157894736842106
5,2021,07,07,19,N,Y,0,individual3,5,-63.5766949439277,0.028955753420433838,2.5
6,2021,07,07,19,N,Y,0,individual3,6,-29.144352952582974,0.030033278801464974,1.3875598086124399
7,2021,07,07,19,N,Y,0,individual3,7,-1.7536010414076066,0.042578607913073975,1.0909090909090906
8,2021,07,07,19,N,Y,0,individual3,8,,,1.0909090909090906
9,2021,07,07,19,N,Y,0,individual3,9,,,1.3633025481250691
10,2021,07,07,19,N,Y,0,individual3,10,,,1.3953488372093021
11,2021,07,07,19,N,Y,0,individual3,11,12.074828406124878,0.023401168828463353,1.416331526490645
12,2021,07,07,19,N,Y,0,individual3,12,,,1.4285714285714284
13,2021,07,07,19,N,Y,0,individual3,13,,,2.230576441102757
14,2021,07,07,19,N,Y,0,individual3,14,46.75620549855846,0.026521168046911122,5.476190476190475
15,2021,07,07,19,N,Y,0,individual3,15,32.62929571371147,0.02293183472733889,2.1428571428571432
16,2021,07,07,19,N,Y,0,individual3,16,38.537723534734994,0.024382448215094665,1.6657027183342976
17,2021,07,07,19,N,Y,0,individual3,17,115.0913594768548,0.04047728415051274,1.5384615384615388
0,2021,07,07,19,N,Y,0,individual4,0,-2.6239072577374216,0.024742459571861056,2.727272727272727
1,2021,07,07,19,N,Y,0,individual4,1,-26.333371745272714,0.025846474598944194,1.8341307814992027
2,2021,07,07,19,N,Y,0,individual4,2,-77.64435759017952,0.031198085217334172,1.666666666666667
3,2021,07,07,19,N,Y,0,individual4,3,-89.20800970678359,0.028099811738132873,1.1602118503806684
4,2021,07,07,19,N,Y,0,individual4,4,-88.45356283344279,0.02010207903715672,1.132075471698113
5,2021,07,07,19,N,Y,0,individual4,5,-96.55568165930978,0.013427493121459312,1.4044545325578097
6,2021,07,07,19,N,Y,0,individual4,6,-88.24866388363671,0.0109378877842622,2.872971903442817
7,2021,07,07,19,N,Y,0,individual4,7,-78.61874388882315,0.008774199846877995,3.1232686980609414
8,2021,07,07,19,N,Y,0,individual4,8,-63.49890504992671,0.008213004329932412,2.5
9,2021,07,07,19,N,Y,0,individual4,9,-73.42652434232022,0.009361940443304215,2.585812356979405
10,2021,07,07,19,N,Y,0,individual4,10,-61.82695786885716,0.010432835626996463,1.9890864284456964
11,2021,07,07,19,N,Y,0,individual4,11,-33.361074936930585,0.016239317853965762,1.5384615384615388
12,2021,07,07,19,N,Y,0,individual4,12,-19.138833083770894,0.011113664879087114,2.0445344129554655
13,2021,07,07,19,N,Y,0,individual4,13,-11.806701015653971,0.011564495144074965,3.4210526315789473
14,2021,07,07,19,N,Y,0,individual4,14,11.406257137362436,0.0196159653046004,2.481203007518797
15,2021,07,07,19,N,Y,0,individual4,15,,,1.2244897959183672
16,2021,07,07,19,N,Y,0,individual4,16,-6.409031416501904,0.018924319656758302,1.2514675392800938
17,2021,07,07,19,N,Y,0,individual4,17,1.9524885795074822,0.017686376492168757,1.3953488372093021
18,2021,07,07,19,N,Y,0,individual4,18,,,1.3953488372093021
0,2021,07,07,19,N,Y,0,individual5,0,113.22815992952351,0.01644079405536426,2.2222222222222223
1,2021,07,07,19,N,Y,0,individual5,1,11.646635957068002,0.03122691377391166,2.0935672514619883
2,2021,07,07,19,N,Y,0,individual5,2,27.214142636106928,0.022558790589422662,2.0
3,2021,07,07,19,N,Y,0,individual5,3,33.530136579528445,0.025934633074528337,2.5
4,2021,07,07,19,N,Y,0,individual5,4,-36.04285071602212,0.04468582575191914,4.544534412955465
5,2021,07,07,19,N,Y,0,individual5,5,-37.29079184538476,0.03848784820772045,2.3076923076923075
6,2021,07,07,19,N,Y,0,individual5,6,-54.41180949374737,0.029565791286816998,3.113147240571063
7,2021,07,07,19,N,Y,0,individual5,7,-109.24510704741647,0.033577695228490946,1.6620498614958445
8,2021,07,07,19,N,Y,0,individual5,8,-108.89252704731523,0.024501368665484323,1.5789473684210524
9,2021,07,07,19,N,Y,0,individual5,9,-164.88187106401932,0.03915281280800222,4.532863258625032
10,2021,07,07,19,N,Y,0,individual5,10,-156.12202531429375,0.027581530612594284,5.2096819589079635
11,2021,07,07,19,N,Y,0,individual5,11,-111.00813431187771,0.022409229043641194,1.1764705882352942
12,2021,07,07,19,N,Y,0,individual5,12,-113.9835149520714,0.016145347288917065,1.1764705882352942
13,2021,07,07,19,N,Y,0,individual5,13,-111.46988705241887,0.014880951938163219,1.0498170560090065
14,2021,07,07,19,N,Y,0,individual5,14,-10.292315174445642,0.020914917865128068,0.9090909090909092
15,2021,07,07,19,N,Y,0,individual5,15,,,0.9090909090909092
16,2021,07,07,19,N,Y,0,individual5,16,,,0.9090909090909092
0,2021,07,07,19,N,Y,0,individual6,0,167.78632455269315,0.013571117152242273,3.8345864661654145
1,2021,07,07,19,N,Y,0,individual6,1,73.23375448174484,0.040225487520498655,3.533834586466165
2,2021,07,07,19,N,Y,0,individual6,2,18.50023320666089,0.0343223050183888,2.3613086770981506
3,2021,07,07,19,N,Y,0,individual6,3,-8.573174848787755,0.03025741277501577,1.6216216216216217
4,2021,07,07,19,N,Y,0,individual6,4,-3.393678006851189,0.024550082917603806,1.9118065433854907
5,2021,07,07,19,N,Y,0,individual6,5,-11.622066114589309,0.022009031180896612,3.024930747922437
6,2021,07,07,19,N,Y,0,individual6,6,,,3.2165553201890176
7,2021,07,07,19,N,Y,0,individual6,7,,,3.079088094567971
8,2021,07,07,19,N,Y,0,individual6,8,,,1.8181818181818183
9,2021,07,07,19,N,Y,0,individual6,9,-58.006418318141634,0.030612276719971663,1.4460393407761827
10,2021,07,07,19,N,Y,0,individual6,10,-58.529096825830045,0.01889877800256953,1.1111111111111112
11,2021,07,07,19,N,Y,0,individual6,11,-58.16885681379685,0.01524653150069324,1.1111111111111112
12,2021,07,07,19,N,Y,0,individual6,12,-55.52237118757358,0.01658467528954395,1.9929824561403506
13,2021,07,07,19,N,Y,0,individual6,13,-47.160732847120734,0.01495168389555572,3.5253588516746404
14,2021,07,07,19,N,Y,0,individual6,14,18.614175658660777,0.02948690151961189,2.4285529548687443
15,2021,07,07,19,N,Y,0,individual6,15,18.762418006991528,0.027848991597556955,1.6216216216216217
16,2021,07,07,19,N,Y,0,individual6,16,23.90736978106353,0.022804850021172184,9.203413940256047
0,2021,07,07,19,N,Y,0,individual7,0,124.10807841766182,0.024807897704314828,3.2982456140350878
1,2021,07,07,19,N,Y,0,individual7,1,127.66382791929294,0.0186138757079014,1.333333333333333
2,2021,07,07,19,N,Y,0,individual7,2,130.2908013087054,0.014321501580769306,1.333333333333333
3,2021,07,07,19,N,Y,0,individual7,3,123.43394047495191,0.015480148219050194,2.1192982456140346
4,2021,07,07,19,N,Y,0,individual7,4,102.84412815161214,0.016758195805522392,3.4947368421052634
5,2021,07,07,19,N,Y,0,individual7,5,101.4309134100457,0.023928344769476976,3.545706371191136
6,2021,07,07,19,N,Y,0,individual7,6,103.20751497429906,0.017895875873416622,1.6945682283511985
7,2021,07,07,19,N,Y,0,individual7,7,13.568244418667383,0.02621079898338525,1.3043478260869565
8,2021,07,07,19,N,Y,0,individual7,8,-15.255931173550655,0.023240695156918206,1.4055160785258338
9,2021,07,07,19,N,Y,0,individual7,9,-21.071024604062824,0.021267117750809483,1.5789473684210524
10,2021,07,07,19,N,Y,0,individual7,10,-74.08854566451832,0.028322043758566055,1.5498614958448753
11,2021,07,07,19,N,Y,0,individual7,11,-64.34943630312448,0.01852329133322361,1.5
12,2021,07,07,19,N,Y,0,individual7,12,-69.73732988029104,0.013415882746272697,1.2488038277511964
13,2021,07,07,19,N,Y,0,individual7,13,-69.09526295986703,0.011701891706876556,0.5454545454545453
14,2021,07,07,19,N,Y,0,individual7,14,-96.91535953920075,0.008161800557512647,0.5454545454545453
15,2021,07,07,19,N,Y,0,individual7,15,,,0.5454545454545453
16,2021,07,07,19,N,Y,0,individual7,16,-137.5941763227462,0.01683477129029155,0.5454545454545453
17,2021,07,07,19,N,Y,0,individual7,17,-131.1598992041502,0.020149247666316684,0.5454545454545453
18,2021,07,07,19,N,Y,0,individual7,18,-176.66293394347025,0.032827417533145054,2.1818181818181817
0,2021,07,07,19,N,Y,0,individual8,0,,,0.4000000000000001
1,2021,07,07,19,N,Y,0,individual8,1,,,0.4000000000000001
2,2021,07,07,19,N,Y,0,individual8,2,,,0.4000000000000001
3,2021,07,07,19,N,Y,0,individual8,3,,,0.4000000000000001
4,2021,07,07,19,N,Y,0,individual8,4,,,0.4000000000000001
5,2021,07,07,19,N,Y,0,individual8,5,,,0.4000000000000001
6,2021,07,07,19,N,Y,0,individual8,6,,,0.4000000000000001
7,2021,07,07,19,N,Y,0,individual8,7,,,0.8090225563909774
8,2021,07,07,19,N,Y,0,individual8,8,-32.21425315372623,0.01572862003153716,4.407171775592828
9,2021,07,07,19,N,Y,0,individual8,9,3.059375698000504,0.02125846444905834,1.9838056680161937
10,2021,07,07,19,N,Y,0,individual8,10,,,0.7692307692307694
11,2021,07,07,19,N,Y,0,individual8,11,,,0.7692307692307694
12,2021,07,07,19,N,Y,0,individual8,12,,,0.7692307692307694
13,2021,07,07,19,N,Y,0,individual8,13,3.7873599303501346,0.02376380022727961,2.2537112010796228
14,2021,07,07,19,N,Y,0,individual8,14,3.870404798993219,0.02344120555388698,1.8201754385964914
15,2021,07,07,19,N,Y,0,individual8,15,,,0.9375
16,2021,07,07,19,N,Y,0,individual8,16,71.79040650782065,0.02538124428665369,0.9375
0,2021,08,03,11,Y,N,2,individual1,0,-0.10600921305598654,0.03474056780943264,2.0
1,2021,08,03,11,Y,N,2,individual1,1,-22.59488270040988,0.03274375797998924,2.736842105263158
2,2021,08,03,11,Y,N,2,individual1,2,-29.004234667450717,0.031263139319487904,2.4473684210526314
3,2021,08,03,11,Y,N,2,individual1,3,18.38230530957416,0.03218158447333573,1.5
4,2021,08,03,11,Y,N,2,individual1,4,38.05222087635948,0.03221793441895631,1.8421052631578947
5,2021,08,03,11,Y,N,2,individual1,5,48.721829699054766,0.023019371674751755,2.263157894736842
6,2021,08,03,11,Y,N,2,individual1,6,129.5615447011756,0.011109774757876478,3.0
7,2021,08,03,11,Y,N,2,individual1,7,-137.47270713401394,0.02469108209528276,1.4634146341463417
8,2021,08,03,11,Y,N,2,individual1,8,-115.97560459009016,0.007533639449557724,1.4634146341463417
9,2021,08,03,11,Y,N,2,individual1,9,-89.90305419593584,0.01680956030981181,2.8903452469427737
10,2021,08,03,11,Y,N,2,individual1,10,-103.36156703039045,0.012911292146901428,3.305632502308403
11,2021,08,03,11,Y,N,2,individual1,11,-93.23664176598791,0.011795392277799991,3.176361957525392
12,2021,08,03,11,Y,N,2,individual1,12,-85.27430519011469,0.012023309372137215,2.569252077562327
13,2021,08,03,11,Y,N,2,individual1,13,-69.44184000029459,0.008375803516120033,2.643540669856459
14,2021,08,03,11,Y,N,2,individual1,14,-71.21872341597816,0.007906252721738104,2.85645933014354
15,2021,08,03,11,Y,N,2,individual1,15,-110.65626847763517,0.00700783553612806,3.140350877192983
16,2021,08,03,11,Y,N,2,individual1,16,-161.4904244377747,0.011125769427015278,3.2502308402585407
17,2021,08,03,11,Y,N,2,individual1,17,-170.00450540315921,0.009926006145643304,2.8462603878116344
18,2021,08,03,11,Y,N,2,individual1,18,-168.32083005645586,0.006054240249472977,2.8157894736842106
19,2021,08,03,11,Y,N,2,individual1,19,-162.1930279090687,0.012161658561561773,3.8947368421052633
0,2021,08,03,11,Y,N,2,individual2,0,-90.49808541315338,0.017852861809543277,2.1428571428571432
1,2021,08,03,11,Y,N,2,individual2,1,-137.58931342741542,0.018183780423929752,1.8460625247328848
2,2021,08,03,11,Y,N,2,individual2,2,-142.82296611417422,0.012684032169104709,1.5789473684210524
3,2021,08,03,11,Y,N,2,individual2,3,-179.21426740113853,0.009885510789935905,2.4099722991689743
4,2021,08,03,11,Y,N,2,individual2,4,-167.34811993765223,0.006157004978915129,2.7104197741316853
5,2021,08,03,11,Y,N,2,individual2,5,158.51295382194684,0.009657763567927326,2.4696356275303644
6,2021,08,03,11,Y,N,2,individual2,6,179.62399102884223,0.007294824890196622,3.1578947368421053
7,2021,08,03,11,Y,N,2,individual2,7,-170.67590567388083,0.004865465865680526,2.5
8,2021,08,03,11,Y,N,2,individual2,8,-161.06955929612448,0.0033577393254313704,2.8383458646616537
9,2021,08,03,11,Y,N,2,individual2,9,-57.74750532875743,0.005087930061691194,2.6479241582216413
10,2021,08,03,11,Y,N,2,individual2,10,10.615492128648395,0.02402207377958824,8.592677345537759
11,2021,08,03,11,Y,N,2,individual2,11,,,3.1954887218045114
12,2021,08,03,11,Y,N,2,individual2,12,110.8630009290462,0.003849681225979036,2.183458646616541
13,2021,08,03,11,Y,N,2,individual2,13,72.77483306554312,0.011075446119887311,2.4
14,2021,08,03,11,Y,N,2,individual2,14,110.59412111516355,0.007307343434515221,1.3146198830409357
15,2021,08,03,11,Y,N,2,individual2,15,95.19786749563816,0.006182802605756736,1.1111111111111112
16,2021,08,03,11,Y,N,2,individual2,16,82.62189537899363,0.0043994479616038945,1.1111111111111112
17,2021,08,03,11,Y,N,2,individual2,17,100.60085036181738,0.0021881472068200785,3.2894736842105265
18,2021,08,03,11,Y,N,2,individual2,18,-121.253679471572,0.01734358535947846,2.5
0,2021,08,03,11,Y,N,2,individual3,0,90.09471220437774,0.016703934191216196,6.315789473684211
1,2021,08,03,11,Y,N,2,individual3,1,80.63882420561431,0.022861712004539746,4.986149584487536
2,2021,08,03,11,Y,N,2,individual3,2,82.69565941444607,0.020208482850796603,2.0243767313019396
3,2021,08,03,11,Y,N,2,individual3,3,-139.94412072211279,0.023198894808982674,1.2
4,2021,08,03,11,Y,N,2,individual3,4,-64.80489063877278,0.04266074129629754,1.2
5,2021,08,03,11,Y,N,2,individual3,5,-14.61324281867942,0.04341489593641049,3.3299455535390203
6,2021,08,03,11,Y,N,2,individual3,6,-8.229840125027625,0.04087918794174438,2.0689655172413794
7,2021,08,03,11,Y,N,2,individual3,7,-16.849759402441997,0.035614569111653664,3.85084969476984
8,2021,08,03,11,Y,N,2,individual3,8,-52.11538960301109,0.031714061543480734,6.251993620414673
9,2021,08,03,11,Y,N,2,individual3,9,,,1.4930944382232176
10,2021,08,03,11,Y,N,2,individual3,10,,,1.2765957446808511
11,2021,08,03,11,Y,N,2,individual3,11,,,2.3180291153415453
12,2021,08,03,11,Y,N,2,individual3,12,-41.130111412895424,0.0067744033833790265,3.3157894736842106
13,2021,08,03,11,Y,N,2,individual3,13,-16.032340690501318,0.006098190498745032,3.083102493074792
14,2021,08,03,11,Y,N,2,individual3,14,127.22673359309799,0.013123652174142507,4.6537396121883665
15,2021,08,03,11,Y,N,2,individual3,15,128.60074876043527,0.006498191925714182,2.4
16,2021,08,03,11,Y,N,2,individual3,16,90.97282980213072,0.0039714407720364995,2.712781954887218
17,2021,08,03,11,Y,N,2,individual3,17,67.10324991069542,0.00521962333307448,3.37406015037594
18,2021,08,03,11,Y,N,2,individual3,18,152.71798877159446,0.00915469848202395,4.495614035087719
0,2021,08,03,11,Y,N,2,individual4,0,84.88561219419923,0.020582194393676267,4.321329639889197
1,2021,08,03,11,Y,N,2,individual4,1,79.50068052384792,0.01542673953101528,3.8365650969529086
2,2021,08,03,11,Y,N,2,individual4,2,139.63178552899288,0.013836395047083214,3.642659279778394
3,2021,08,03,11,Y,N,2,individual4,3,-138.492331410735,0.018119255466597536,1.835809619743138
4,2021,08,03,11,Y,N,2,individual4,4,-106.36195142742763,0.008085784229444101,1.3636363636363635
5,2021,08,03,11,Y,N,2,individual4,5,-88.23957000444742,0.0054883068946396515,2.3684210526315788
6,2021,08,03,11,Y,N,2,individual4,6,-110.3547774618964,0.009773058203146197,2.246963562753036
7,2021,08,03,11,Y,N,2,individual4,7,-143.05961208984385,0.029238393058426536,1.1538461538461537
8,2021,08,03,11,Y,N,2,individual4,8,100.75280424948181,0.0304282364982785,1.1538461538461537
9,2021,08,03,11,Y,N,2,individual4,9,41.39127420398379,0.05172629458846808,3.1543224577280307
10,2021,08,03,11,Y,N,2,individual4,10,11.632979863727373,0.05287039719414416,1.539141972578505
11,2021,08,03,11,Y,N,2,individual4,11,-6.642818455559277,0.04682402407187233,1.4285714285714284
12,2021,08,03,11,Y,N,2,individual4,12,-43.46273398175698,0.04192852340476804,3.533834586466165
13,2021,08,03,11,Y,N,2,individual4,13,-75.04998430741023,0.030657983436664857,3.2456140350877196
14,2021,08,03,11,Y,N,2,individual4,14,-86.69169608186223,0.027265244270293292,1.666666666666667
15,2021,08,03,11,Y,N,2,individual4,15,-145.59645080476014,0.031283555424282794,2.1322537112010793
16,2021,08,03,11,Y,N,2,individual4,16,-166.88130147108797,0.026672128243645406,4.459224985540776
17,2021,08,03,11,Y,N,2,individual4,17,151.93772578710877,0.020866894696880106,5.116739216462209
18,2021,08,03,11,Y,N,2,individual4,18,159.41192828743354,0.022516851960119932,3.157894736842105
19,2021,08,03,11,Y,N,2,individual4,19,161.4280303641814,0.013529594803478796,3.541444704879608
0,2021,08,03,11,Y,N,2,individual5,0,119.72519744657221,0.0055738157175257794,1.7647058823529413
1,2021,08,03,11,Y,N,2,individual5,1,74.27825925920345,0.02696877863673594,2.024767801857585
2,2021,08,03,11,Y,N,2,individual5,2,61.01692245793807,0.032989211887156734,3.2030075187969924
3,2021,08,03,11,Y,N,2,individual5,3,49.25746914092528,0.0431136108800445,3.6842105263157894
4,2021,08,03,11,Y,N,2,individual5,4,-2.66960982967516,0.04735580627396679,2.586466165413534
5,2021,08,03,11,Y,N,2,individual5,5,-24.855492366409663,0.037252603597298116,2.0
6,2021,08,03,11,Y,N,2,individual5,6,-31.356973845189902,0.03732393588722768,1.9524617996604416
7,2021,08,03,11,Y,N,2,individual5,7,-84.88488738845949,0.028504126252088553,1.9354838709677422
8,2021,08,03,11,Y,N,2,individual5,8,-82.81599963336339,0.026296502007746282,1.9354838709677422
9,2021,08,03,11,Y,N,2,individual5,9,-95.43294861417942,0.021795186369443678,1.9354838709677422
10,2021,08,03,11,Y,N,2,individual5,10,-146.1143837540518,0.02202621234618775,1.9354838709677422
11,2021,08,03,11,Y,N,2,individual5,11,172.96650570478866,0.018985406962176127,3.277738939378808
12,2021,08,03,11,Y,N,2,individual5,12,153.97392255394507,0.010674446489582436,1.1175963051311981
13,2021,08,03,11,Y,N,2,individual5,13,-112.69725926326467,0.003033508293389998,0.9836065573770489
