Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2022,06,14,02,N,Y,N,2,131,individual4,1,0,7,1449.359211207687
2022,06,14,02,N,Y,N,2,222,individual5,1,5,2,414.4369594588512
2022,06,14,02,N,Y,N,2,67,individual6,1,5,2,479.3696276916911
2022,06,14,02,N,Y,N,2,151,individual6,0,5,2,403.85724038694025
2022,06,14,02,N,Y,N,2,65,individual7,1,4,3,859.0883564612445
2022,06,14,02,N,Y,N,2,126,individual7,1,6,1,751.7688673136126
2022,06,14,09,N,Y,N,0,77,individual1,0,6,1,422.6937724502165
2022,06,14,09,N,Y,N,0,132,individual1,1,6,1,737.1681671184646
2022,06,14,09,N,Y,N,0,192,individual1,0,7,0,124.12548910283817
2022,06,14,09,N,Y,N,0,230,individual1,0,5,2,936.1870321579254
2022,06,14,09,N,Y,N,0,129,individual2,0,6,1,516.0034810357637
2022,06,14,09,N,Y,N,0,212,individual2,1,2,5,675.4966806196381
2022,06,14,09,N,Y,N,0,38,individual3,0,1,6,1001.2844736824692
2022,06,14,09,N,Y,N,0,72,individual3,0,0,7,1904.8478708268408
2022,06,14,09,N,Y,N,0,178,individual3,1,5,2,134.32959682543753
2022,06,14,09,N,Y,N,0,63,individual4,1,4,3,1149.9422846069738
2022,06,14,09,N,Y,N,0,130,individual4,1,6,1,340.013946443109
2022,06,14,09,N,Y,N,0,147,individual4,1,6,1,360.08226205746786
2022,06,14,09,N,Y,N,0,215,individual4,0,5,2,705.9443213237838
2022,06,14,09,N,Y,N,0,31,individual5,1,6,1,386.2854685398544
2022,06,14,09,N,Y,N,0,230,individual5,1,2,5,690.9161227958625
2022,06,14,09,N,Y,N,0,117,individual6,1,7,0,37.359360839573625
2022,06,14,09,N,Y,N,0,196,individual6,1,7,0,701.1214132028227
2022,06,14,09,N,Y,N,0,49,individual7,1,6,1,635.3432015254483
2022,06,14,09,N,Y,N,0,192,individual7,1,4,3,667.5302516276573
2022,06,14,09,N,Y,N,0,230,individual7,1,3,4,398.9640047120773
2022,06,14,09,N,Y,N,0,138,individual8,1,7,0,468.9954207984714
2022,06,16,02,Y,N,N,0,208,individual1,1,7,0,143.1481560697857
2022,06,16,02,Y,N,N,0,199,individual5,1,6,1,317.87600308422975
2022,06,16,02,Y,N,N,0,127,individual6,0,2,5,1208.4883192923119
2022,06,16,02,Y,N,N,0,164,individual6,1,6,1,308.1963500936708
