,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Z,Yaw Heading,Pitch Heading,Speed,TB_Frequency,Fish_Length
4,2021,03,25,01,N,N,0,individual6,4,-0.07543685707072613,-0.017796293540064224,-0.19989749459282322,178.15533741077203,139.45080217715056,6.628450616186507,3.4871939206304536,3.4871939206304536
5,2021,03,25,01,N,N,0,individual6,5,-0.11535511183310765,-0.016398206417371847,-0.2424732064843163,177.78889712345872,138.90128078960842,7.428400814919389,2.727272727272727,2.727272727272727
6,2021,03,25,01,N,N,0,individual6,6,-0.1521979163698677,-0.01363524424318446,-0.2756541449944255,175.76496395812913,125.69587261588015,4.958904418986546,3.5081339712918655,3.5081339712918655
7,2021,03,25,01,N,N,0,individual6,7,,,,,,,0.6,0.6
8,2021,03,25,01,N,N,0,individual6,8,,,,,,,0.6,0.6
9,2021,03,25,01,N,N,0,individual6,9,,,,,,,0.6,0.6
10,2021,03,25,01,N,N,0,individual6,10,,,,,,,0.6,0.6
11,2021,03,25,01,N,N,0,individual6,11,,,,,,,0.6,0.6
12,2021,03,25,01,N,N,0,individual6,12,0.04512045250354001,0.013919855367591698,0.5461998638435112,15.702706862204362,17.9301166071799,19.553506653617465,0.6,0.6
13,2021,03,25,01,N,N,0,individual6,13,,,,,,,0.6,0.6
0,2021,03,25,01,N,N,0,individual7,0,0.2670866887412007,0.01429984571119192,0.7319250640342163,5.289188622561543,19.467082052872122,4.76397995373097,5.946684894053314,5.946684894053314
1,2021,03,25,01,N,N,0,individual7,1,0.28112895238657254,0.017260431570660994,0.7528947509545341,9.368429734853898,26.042353245345247,5.639399738568863,5.241043785935426,5.241043785935426
2,2021,03,25,01,N,N,0,individual7,2,,,,,,,1.7647058823529413,1.7647058823529413
3,2021,03,25,01,N,N,0,individual7,3,0.25707626391708,0.06250624252715822,0.40816633942016844,130.3029412827628,162.4230564440579,,5.001190759704691,5.001190759704691
4,2021,03,25,01,N,N,0,individual7,4,,,,,,,4.100976422957847,4.100976422957847
