,Year,Month,Day,Trial,Individual,Tailbeat,Ablation,Darkness,Flow,Angle_to_NN,Angle_PS,Distance_to_NN,Acceleration
4,2023,12,05,01,individual1,5.0,Y,Y,0,-2.618244207657644,-0.09467173014598132,2.5630883768382198,7.369177698775602e-05
5,2023,12,05,01,individual1,6.0,Y,Y,0,-2.6155562485033466,-0.002835818607688312,1.5878337174299995,-0.0019308569514686017
6,2023,12,05,01,individual1,7.0,Y,Y,0,-2.454253573408442,0.0009189232573022732,2.114272673052357,0.0016662925585624756
7,2023,12,05,01,individual1,8.0,Y,Y,0,-2.673122038227325,0.0025286754523313674,1.98756898766785,0.00013943540802388698
8,2023,12,05,01,individual1,9.0,Y,Y,0,-0.4934748553095955,-0.0013995521718030166,1.5109200265010383,-0.0005685768967204053
9,2023,12,05,01,individual1,10.0,Y,Y,0,2.617808045386615,-0.0016001806527667472,0.8653678058970657,-0.00031915008829933164
10,2023,12,05,01,individual1,11.0,Y,Y,0,2.5111972494537365,0.01437098257275015,0.9341608682353784,-0.00588233034985081
11,2023,12,05,01,individual1,12.0,Y,Y,0,-1.048094898223392,-0.00420014915800863,1.123708551909959,-0.0023352161527464997
12,2023,12,05,01,individual1,13.0,Y,Y,0,-0.5098341417258009,0.04570729730529119,0.9178346938953008,-0.039282190609586314
13,2023,12,05,01,individual1,14.0,Y,Y,0,-0.4395586007370742,0.041210507078260676,1.2308399360615159,-0.010114966106323845
14,2023,12,05,01,individual1,15.0,Y,Y,0,-2.184263658288095,-0.006126395828932167,0.7916005188617337,0.017848372744705316
15,2023,12,05,01,individual1,16.0,Y,Y,0,-1.6332547143631138,-0.00098615865511363,1.132567140013516,-0.0018206894349864335
16,2023,12,05,01,individual1,17.0,Y,Y,0,-1.690999411054966,-0.004532131551689752,1.5206656953849815,-0.0005513780703038363
17,2023,12,05,01,individual1,18.0,Y,Y,0,-1.7905585702818156,-0.017801900507479526,1.9940584149080662,4.079306762207264e-05
18,2023,12,05,01,individual1,19.0,Y,Y,0,-1.7764683127533698,-0.0039013977048946214,2.2703201858411646,0.013001909704744305
19,2023,12,05,01,individual1,20.0,Y,Y,0,-1.6661781318019682,,2.3284734267518097,-0.008331687042669114
20,2023,12,05,01,individual1,21.0,Y,Y,0,,,,
21,2023,12,05,01,individual1,22.0,Y,Y,0,-1.629782830274452,,2.0407681156423405,-0.003518567667424763
22,2023,12,05,01,individual1,23.0,Y,Y,0,-1.5664274109317278,-0.012654776970320575,1.9811960025979896,-0.0004711840811486262
23,2023,12,05,01,individual1,24.0,Y,Y,0,-1.471263246745556,-0.006798451195876598,1.798224861486951,0.0019695551884514853
24,2023,12,05,01,individual1,25.0,Y,Y,0,-1.3725512324453526,0.0015171005804636261,1.5084913932357704,0.00012301099470109978
25,2023,12,05,01,individual1,26.0,Y,Y,0,-1.290347436493667,-0.007102405999764924,1.2478954720243955,-0.0008147656530675224
26,2023,12,05,01,individual1,27.0,Y,Y,0,-1.058629546538354,-0.0036241815854007875,0.9242275228615714,-4.302889906224302e-05
27,2023,12,05,01,individual1,28.0,Y,Y,0,-0.5647147744946279,-0.0017588763648282732,0.7242976424609072,-0.0011569153228252443
28,2023,12,05,01,individual1,29.0,Y,Y,0,-0.07582499282609911,-0.015441941154604517,0.8180334320919256,0.0010602121177863372
29,2023,12,05,01,individual1,30.0,Y,Y,0,0.07177460852687603,0.09058494083549262,1.115368994153726,-0.0005706709840697826
30,2023,12,05,01,individual1,31.0,Y,Y,0,,,1.5760158684265182,0.0006646265425305241
0,2023,12,05,01,individual2,1.0,Y,Y,0,-0.25873216802312377,-0.04909676753122922,2.13131317672205,0.00530097918089989
1,2023,12,05,01,individual2,2.0,Y,Y,0,-0.4648131565474178,0.0012127737233076244,1.7401649815665288,-0.0013427543613021382
2,2023,12,05,01,individual2,3.0,Y,Y,0,-0.6721969241849499,-0.0017722137712765887,2.006583529801116,-0.0003539140055079422
3,2023,12,05,01,individual2,4.0,Y,Y,0,-0.3177881084903437,0.00235224647115822,2.3605571495099853,0.004410854930293533
4,2023,12,05,01,individual2,5.0,Y,Y,0,0.12980666183326822,0.004672251897428496,2.099658519287568,-0.004949982606363723
5,2023,12,05,01,individual2,6.0,Y,Y,0,0.1461901590336698,0.006520189476993229,1.9309336102716308,0.0002678607361953512
6,2023,12,05,01,individual2,7.0,Y,Y,0,-0.14229880609493634,-0.006413781243027329,2.1631662825715083,0.0040883167555152405
7,2023,12,05,01,individual2,8.0,Y,Y,0,-0.7937855426595188,0.00013124865427784025,1.548788670139593,0.0001622539226713355
8,2023,12,05,01,individual2,9.0,Y,Y,0,0.27803237616661236,0.009305081115007713,1.2097127522642974,0.0009681491097640265
9,2023,12,05,01,individual2,10.0,Y,Y,0,-0.12189916410620547,-0.005319848443216133,1.2699509031298646,-0.00097944374836674
10,2023,12,05,01,individual2,11.0,Y,Y,0,-1.0108331513462008,0.003791655543209375,1.4268956224075988,0.001567725079129218
11,2023,12,05,01,individual2,12.0,Y,Y,0,-1.0811442676920602,0.0011235158584777139,1.0020168721783558,-0.0022444197115033043
12,2023,12,05,01,individual2,13.0,Y,Y,0,-1.152241664199702,0.004713578969516752,0.8281256411334675,0.001230466937751011
13,2023,12,05,01,individual2,14.0,Y,Y,0,-0.9763176199093438,0.016161017457717947,1.2242701279054407,-0.0070137536780367745
14,2023,12,05,01,individual2,15.0,Y,Y,0,-1.1071123752665748,0.013409658892153805,1.064098454980927,0.12050299522821724
15,2023,12,05,01,individual2,16.0,Y,Y,0,-1.2436222549690632,-0.04059145129373319,1.0968229696274243,0.0016631532292320506
16,2023,12,05,01,individual2,17.0,Y,Y,0,-0.16571796203233893,-0.03965351261799259,1.635138548146905,-0.03610185395335993
17,2023,12,05,01,individual2,18.0,Y,Y,0,2.8923627369607763,-0.00047712403781171957,1.523288077140734,0.001193769062498998
18,2023,12,05,01,individual2,19.0,Y,Y,0,0.9539449016658698,0.03403496838706321,1.5477016580989529,-0.004150254133847562
19,2023,12,05,01,individual2,20.0,Y,Y,0,0.5949361094702192,-0.025784108616182588,1.5570218800592897,-0.0012220415390793143
20,2023,12,05,01,individual2,21.0,Y,Y,0,0.3413947538172012,0.009881667940052115,1.506190804405652,-0.003373652380314925
21,2023,12,05,01,individual2,22.0,Y,Y,0,0.6091124208888069,,1.8900354946774363,-0.00339289319346431
22,2023,12,05,01,individual2,23.0,Y,Y,0,,,,
23,2023,12,05,01,individual2,24.0,Y,Y,0,,,,
24,2023,12,05,01,individual2,25.0,Y,Y,0,,,,
25,2023,12,05,01,individual2,26.0,Y,Y,0,,,,
26,2023,12,05,01,individual2,27.0,Y,Y,0,,,,
27,2023,12,05,01,individual2,28.0,Y,Y,0,2.09387537985526,,2.2012224944531225,0.05452616649649826
28,2023,12,05,01,individual2,29.0,Y,Y,0,2.238941504831624,-0.02423397009819066,1.660293055307949,-0.006182947493633183
29,2023,12,05,01,individual2,30.0,Y,Y,0,2.1922244686495134,0.0007679290387607137,1.503081935087356,0.0029862908498152012
30,2023,12,05,01,individual2,31.0,Y,Y,0,,,1.6020539150750313,-0.0015126155380613966
0,2023,12,05,01,individual3,1.0,Y,Y,0,1.6969518606766407,-0.005144199454965851,2.044361206100312,-0.0007552600247813968
1,2023,12,05,01,individual3,2.0,Y,Y,0,2.6767794970423755,-0.0009307693626517769,1.7401649815665288,-0.0019489021161466107
2,2023,12,05,01,individual3,3.0,Y,Y,0,1.6346732794768581,0.003594896768061599,1.9647760613297642,-0.00019530975976509408
3,2023,12,05,01,individual3,4.0,Y,Y,0,2.3350596913381523,0.006702883939549475,2.448757709771077,-0.000391403485032486
4,2023,12,05,01,individual3,5.0,Y,Y,0,1.1595318467758828,0.003117918560352818,3.225734140735042,0.0005242027135907256
5,2023,12,05,01,individual3,6.0,Y,Y,0,1.8900125838710178,0.033345496659599946,3.785311238135141,0.2340047815334346
6,2023,12,05,01,individual3,7.0,Y,Y,0,0.8702286964791145,-0.007769179108862793,2.4881870420658863,-0.032701603465860235
7,2023,12,05,01,individual3,8.0,Y,Y,0,2.122531666134555,0.021854904379868645,2.700684592910376,-0.025098857456446615
8,2023,12,05,01,individual3,9.0,Y,Y,0,1.0796750638884942,-0.02972445038067986,1.5504296282733379,0.14306013413188529
9,2023,12,05,01,individual3,10.0,Y,Y,0,1.6394352839550175,0.020061386982209446,0.5111101261008214,0.0009373283712668769
10,2023,12,05,01,individual3,11.0,Y,Y,0,-0.3023882744803627,-0.005921091387903991,0.4255533616344496,0.010208970348110757
11,2023,12,05,01,individual3,12.0,Y,Y,0,1.8349800070383817,-0.00214581460454496,1.034907511758974,-0.019435200075334624
12,2023,12,05,01,individual3,13.0,Y,Y,0,2.002623349925345,-0.005371339353069338,0.9805673822271619,0.00017367277095436476
13,2023,12,05,01,individual3,14.0,Y,Y,0,2.2103455652598654,-0.005770012403178926,1.1377853748917777,0.002008669044770144
14,2023,12,05,01,individual3,15.0,Y,Y,0,1.6578625338937674,-0.0002922157440899594,1.2519856858143514,-0.0011381939166470849
15,2023,12,05,01,individual3,16.0,Y,Y,0,0.556433105803733,0.015330446104318052,1.029237126112743,0.002721321216212288
16,2023,12,05,01,individual3,17.0,Y,Y,0,-0.04830381930119371,-0.002827849681431453,0.8562549906834217,-0.0020878836500831895
17,2023,12,05,01,individual3,18.0,Y,Y,0,2.792926684062236,-0.011032972701294282,1.7234466185070025,-0.00012484730183013064
18,2023,12,05,01,individual3,19.0,Y,Y,0,1.7707977247590263,-0.004303944071131967,1.6205409128825947,0.0006460254563238212
19,2023,12,05,01,individual3,20.0,Y,Y,0,0.7163685696785379,0.004089326023845247,2.140439071788394,-0.0008596913586820825
20,2023,12,05,01,individual3,21.0,Y,Y,0,-2.8001978997725927,0.022383995920862244,1.506190804405652,-0.007219896203306403
21,2023,12,05,01,individual3,22.0,Y,Y,0,-2.5869034683466205,0.016394482246124335,2.1254595208812934,-0.00019744770957736112
22,2023,12,05,01,individual3,23.0,Y,Y,0,-3.0210744192491945,-0.09908137484538798,4.371310954369361,0.0011553619353454332
23,2023,12,05,01,individual3,24.0,Y,Y,0,-3.0076732585388,0.00692157735635229,4.898503015327452,0.0014502823319786505
24,2023,12,05,01,individual3,25.0,Y,Y,0,-1.0146576238324787,-0.0030296901503748122,5.498461641200868,-0.0018452894418734915
25,2023,12,05,01,individual3,26.0,Y,Y,0,-0.039671374284467445,-0.005167815121935856,5.389036825457237,0.00034144747240490435
26,2023,12,05,01,individual3,27.0,Y,Y,0,-0.11811583929032785,-0.0017686407887171462,5.55293108889872,0.0026609256419790977
27,2023,12,05,01,individual3,28.0,Y,Y,0,-2.0425613862922423,0.09964955262611039,4.577880228115748,-0.0028194450992673633
28,2023,12,05,01,individual3,29.0,Y,Y,0,-0.9026511487581693,-0.001869289296757463,1.660293055307949,0.0014799181337149332
29,2023,12,05,01,individual3,30.0,Y,Y,0,-0.9493681849402797,-0.09072542907655964,1.503081935087356,-0.0014909956746240855
30,2023,12,05,01,individual3,31.0,Y,Y,0,,,1.6020539150750313,0.0016207622344030226
0,2023,12,05,01,individual4,1.0,Y,Y,0,,,,
1,2023,12,05,01,individual4,2.0,Y,Y,0,,,,
2,2023,12,05,01,individual4,3.0,Y,Y,0,,,,
3,2023,12,05,01,individual4,4.0,Y,Y,0,,,,
4,2023,12,05,01,individual4,5.0,Y,Y,0,,,,
5,2023,12,05,01,individual4,6.0,Y,Y,0,,,,
6,2023,12,05,01,individual4,7.0,Y,Y,0,,,,
7,2023,12,05,01,individual4,8.0,Y,Y,0,,,,
8,2023,12,05,01,individual4,9.0,Y,Y,0,2.606112603606288,,1.5350377021940649,
9,2023,12,05,01,individual4,10.0,Y,Y,0,0.7634082343925499,0.088001692242114,0.6409690406830726,-0.0026572854377730393
10,2023,12,05,01,individual4,11.0,Y,Y,0,0.28625399874593493,-0.01183614039037555,0.4084574569923163,-0.006440420849827626
11,2023,12,05,01,individual4,12.0,Y,Y,0,1.9863460320448196,-0.015072275189914271,1.0502283292747892,0.0016541600125671077
12,2023,12,05,01,individual4,13.0,Y,Y,0,2.252878271879999,0.0008628929677952442,1.348795435135078,-0.0022060113120686074
13,2023,12,05,01,individual4,14.0,Y,Y,0,1.916501447548856,-0.008762470281065275,1.4822079272331996,0.002082867111321282
14,2023,12,05,01,individual4,15.0,Y,Y,0,2.0151625735172822,0.0016625938222409801,1.0861057732933916,0.0003150728512884819
15,2023,12,05,01,individual4,16.0,Y,Y,0,2.4439873098414573,0.011189579612677972,0.9494171732086593,0.002475107596225417
16,2023,12,05,01,individual4,17.0,Y,Y,0,2.6815570998650564,-0.001243694865169498,0.41188609685817906,-0.0023470475664224364
17,2023,12,05,01,individual4,18.0,Y,Y,0,0.49947992965055105,,1.1157356449178786,-5.048265634594474e-05
18,2023,12,05,01,individual4,19.0,Y,Y,0,,,,
19,2023,12,05,01,individual4,20.0,Y,Y,0,,,,
20,2023,12,05,01,individual4,21.0,Y,Y,0,,,,
21,2023,12,05,01,individual4,22.0,Y,Y,0,,,,
22,2023,12,05,01,individual4,23.0,Y,Y,0,,,,
23,2023,12,05,01,individual4,24.0,Y,Y,0,,,,
24,2023,12,05,01,individual4,25.0,Y,Y,0,,,,
25,2023,12,05,01,individual4,26.0,Y,Y,0,,,,
26,2023,12,05,01,individual4,27.0,Y,Y,0,,,,
27,2023,12,05,01,individual4,28.0,Y,Y,0,,,,
28,2023,12,05,01,individual4,29.0,Y,Y,0,,,,
29,2023,12,05,01,individual4,30.0,Y,Y,0,,,,
30,2023,12,05,01,individual4,31.0,Y,Y,0,,,,
0,2023,12,05,01,individual5,1.0,Y,Y,0,-1.600739949829205,,2.9200976822869835,-0.0009208724366865274
1,2023,12,05,01,individual5,2.0,Y,Y,0,-2.588650492006994,-0.005295641458040773,2.6836861117589668,0.0008802522743156641
2,2023,12,05,01,individual5,3.0,Y,Y,0,1.3550740309399143,-0.0022002976213698843,1.9477318645658808,-0.0013785762944713382
3,2023,12,05,01,individual5,4.0,Y,Y,0,1.9929734407338053,-0.021484420198842273,1.3688131961135077,0.0015124090889244422
4,2023,12,05,01,individual5,5.0,Y,Y,0,1.8961526051810575,-0.002402684915626304,1.927044202767275,0.001054948099121654
5,2023,12,05,01,individual5,6.0,Y,Y,0,-0.1128782351317863,0.035674140220838015,2.104004925130659,
6,2023,12,05,01,individual5,7.0,Y,Y,0,0.9005963752143515,0.042155329345069284,4.3111903209132,-0.0064324571579651635
7,2023,12,05,01,individual5,8.0,Y,Y,0,-0.07552816600961085,-0.0003700852540589198,5.479785936840073,-0.005369301655964844
8,2023,12,05,01,individual5,9.0,Y,Y,0,1.146257939897858,-0.0031038538070788267,6.5309872445512775,0.001623136632804666
9,2023,12,05,01,individual5,10.0,Y,Y,0,-0.3011584520342087,0.00018586741750321601,6.511068860523866,-6.38427304143654e-05
10,2023,12,05,01,individual5,11.0,Y,Y,0,1.432636246568953,0.0001661268894241082,5.903383461595261,0.00683741233042535
11,2023,12,05,01,individual5,12.0,Y,Y,0,2.6611339968453476,0.0018595991288635834,3.483564199133244,-0.0024229543276946875
12,2023,12,05,01,individual5,13.0,Y,Y,0,2.7878345710145904,0.01607844271499356,1.9395405702266197,-0.00015660023716483848
13,2023,12,05,01,individual5,14.0,Y,Y,0,0.6567260244364855,-0.026600982898748356,1.2683001935099865,-0.056150576878169926
14,2023,12,05,01,individual5,15.0,Y,Y,0,-0.8217905366159338,-0.01642342076606006,1.1222646682138488,0.0010203076351715564
15,2023,12,05,01,individual5,16.0,Y,Y,0,-0.9700667183113768,-0.009248360830909687,0.6962761241388726,-0.005370752653997554
16,2023,12,05,01,individual5,17.0,Y,Y,0,-0.7389586299377138,0.005617095092425501,0.4673430367016171,-0.0017452321084868887
17,2023,12,05,01,individual5,18.0,Y,Y,0,0.1897513698066795,,0.6942376238152761,0.017401910551177697
18,2023,12,05,01,individual5,19.0,Y,Y,0,,,,
19,2023,12,05,01,individual5,20.0,Y,Y,0,,,,
20,2023,12,05,01,individual5,21.0,Y,Y,0,,,,
21,2023,12,05,01,individual5,22.0,Y,Y,0,,,,
22,2023,12,05,01,individual5,23.0,Y,Y,0,,,,
23,2023,12,05,01,individual5,24.0,Y,Y,0,,,,
24,2023,12,05,01,individual5,25.0,Y,Y,0,,,,
25,2023,12,05,01,individual5,26.0,Y,Y,0,,,,
26,2023,12,05,01,individual5,27.0,Y,Y,0,,,,
27,2023,12,05,01,individual5,28.0,Y,Y,0,,,,
28,2023,12,05,01,individual5,29.0,Y,Y,0,,,,
29,2023,12,05,01,individual5,30.0,Y,Y,0,,,,
30,2023,12,05,01,individual5,31.0,Y,Y,0,,,,
0,2023,12,05,01,individual6,1.0,Y,Y,0,-2.692548798369206,-0.008362611686274623,2.123228748787368,-0.0002796255994300835
1,2023,12,05,01,individual6,2.0,Y,Y,0,-2.56877233862211,-0.011867874465655709,1.9560508595495403,-0.0010058587683121469
2,2023,12,05,01,individual6,3.0,Y,Y,0,-1.7998317403290591,-0.028941505638001744,1.6825753515094528,-0.0014629026570825423
3,2023,12,05,01,individual6,4.0,Y,Y,0,-1.1486192128559878,0.1021409468335137,1.3688131961135077,-0.002492379913556837
4,2023,12,05,01,individual6,5.0,Y,Y,0,-2.165668945227729,-0.007246433954121553,1.9117489608016385,0.001169394168379094
5,2023,12,05,01,individual6,6.0,Y,Y,0,0.15561938964331692,0.0008450361238758752,1.5821096918218152,-0.0011329903798037067
6,2023,12,05,01,individual6,7.0,Y,Y,0,0.5334221402414848,,1.2790322031515962,-0.011844585969220738
7,2023,12,05,01,individual6,8.0,Y,Y,0,,,,
8,2023,12,05,01,individual6,9.0,Y,Y,0,,,,
9,2023,12,05,01,individual6,10.0,Y,Y,0,,,,
10,2023,12,05,01,individual6,11.0,Y,Y,0,,,,
11,2023,12,05,01,individual6,12.0,Y,Y,0,,,,
12,2023,12,05,01,individual6,13.0,Y,Y,0,,,,
13,2023,12,05,01,individual6,14.0,Y,Y,0,,,,
14,2023,12,05,01,individual6,15.0,Y,Y,0,,,,
15,2023,12,05,01,individual6,16.0,Y,Y,0,,,,
16,2023,12,05,01,individual6,17.0,Y,Y,0,,,,
17,2023,12,05,01,individual6,18.0,Y,Y,0,,,,
18,2023,12,05,01,individual6,19.0,Y,Y,0,,,,
19,2023,12,05,01,individual6,20.0,Y,Y,0,,,,
20,2023,12,05,01,individual6,21.0,Y,Y,0,,,,
21,2023,12,05,01,individual6,22.0,Y,Y,0,,,,
22,2023,12,05,01,individual6,23.0,Y,Y,0,,,,
23,2023,12,05,01,individual6,24.0,Y,Y,0,0.24287302815122253,,2.260029675922558,-0.009347480086299704
24,2023,12,05,01,individual6,25.0,Y,Y,0,0.5615657719139272,-0.07892593697339874,2.137511213521885,0.002722362260566712
25,2023,12,05,01,individual6,26.0,Y,Y,0,0.11686845728788067,0.02515934885018235,1.93607211864169,-0.00041713879767121673
26,2023,12,05,01,individual6,27.0,Y,Y,0,-0.11658834928246792,0.06667407714619215,0.5091357460443438,-0.0015553478193496562
27,2023,12,05,01,individual6,28.0,Y,Y,0,-0.012024452854074946,0.0025845886858344067,2.1558141674485456,0.011503144767380648
28,2023,12,05,01,individual6,29.0,Y,Y,0,-0.15511451046413433,-0.006041602703275443,3.143557770415849,-0.001345328726239945
29,2023,12,05,01,individual6,30.0,Y,Y,0,0.04400328124346308,-0.02194839511835864,2.9210452690579976,-9.33276738400318e-05
30,2023,12,05,01,individual6,31.0,Y,Y,0,,,2.2460813234971067,-0.000776790668709862
0,2023,12,05,01,individual7,1.0,Y,Y,0,,,,
1,2023,12,05,01,individual7,2.0,Y,Y,0,,,,
2,2023,12,05,01,individual7,3.0,Y,Y,0,,,,
3,2023,12,05,01,individual7,4.0,Y,Y,0,,,,
4,2023,12,05,01,individual7,5.0,Y,Y,0,,,,
5,2023,12,05,01,individual7,6.0,Y,Y,0,,,,
6,2023,12,05,01,individual7,7.0,Y,Y,0,1.7276102906635162,,2.1644079153204476,0.003266678542138873
7,2023,12,05,01,individual7,8.0,Y,Y,0,2.283579966552918,0.0037022194181398887,1.590823854774639,-0.0003929526339414965
8,2023,12,05,01,individual7,9.0,Y,Y,0,2.2056626985943293,0.007024050502410181,1.2607014301317194,0.0019237791133080286
9,2023,12,05,01,individual7,10.0,Y,Y,0,-1.2603589946575309,-0.003259041526916347,0.5715700011491192,-0.0018406071875124537
10,2023,12,05,01,individual7,11.0,Y,Y,0,-1.291210544875294,0.0018711116144693193,0.5342313157875505,-3.638644163811585e-05
11,2023,12,05,01,individual7,12.0,Y,Y,0,-1.4447947905985505,0.017638170972755905,0.6752173412017075,
12,2023,12,05,01,individual7,13.0,Y,Y,0,2.566531616038959,-0.08819617703722585,0.22297867863501405,
13,2023,12,05,01,individual7,14.0,Y,Y,0,0.577614908125238,0.0015753368343832822,1.2804624337433934,-0.0015990653113777896
14,2023,12,05,01,individual7,15.0,Y,Y,0,0.9286693483443178,-0.0017671928898960114,1.1843183464713833,0.00044196751882191607
15,2023,12,05,01,individual7,16.0,Y,Y,0,0.8763137460965507,0.0022709492185067756,1.5249227864107473,-0.00018431138457811977
16,2023,12,05,01,individual7,17.0,Y,Y,0,1.123481113863862,0.02006717430050786,1.541210798308771,-0.0010570623378617031
17,2023,12,05,01,individual7,18.0,Y,Y,0,1.3510340833079777,0.014308529685164408,1.9940584149080662,0.0006371061028311961
